data,precip,maxima,minima,horas_insol,temp_media,um_relativa,vel_vento
25/12/2003,15.2,33.4,17.8,3.1,19.0,59.7,5.2
26/12/2003,0.0,26.0,15.4,9.4,19.9,85.5,3.6
27/12/2003,6.9,24.8,16.4,9.3,12.8,57.4,1.5
28/12/2003,7.8,33.6,5.2,7.0,16.9,69.4,3.6
29/12/2003,0.0,21.1,15.1,5.6,23.1,72.8,0.2
30/12/2003,4.5,18.4,12.6,4.3,21.5,81.4,0.2
31/12/2003,0.0,23.2,11.8,1.3,21.0,72.8,0.4
01/01/2004,17.4,22.5,12.3,3.7,27.1,66.1,2.8
02/01/2004,0.0,25.4,13.3,7.9,20.3,86.0,3.9
03/01/2004,0.0,20.3,14.2,13.7,20.3,57.3,1.6
04/01/2004,0.0,27.2,16.5,8.3,25.3,83.9,4.2
05/01/2004,0.0,21.9,12.1,8.8,19.5,81.5,1.7
06/01/2004,19.3,32.1,18.2,5.6,22.0,73.7,0.6
07/01/2004,9.1,18.3,19.2,8.1,10.7,76.7,3.1
08/01/2004,5.1,24.3,19.2,0.0,22.1,71.6,0.0
09/01/2004,0.0,23.2,20.2,3.2,17.9,65.3,4.2
10/01/2004,12.6,26.4,12.9,8.8,19.2,62.9,1.4
11/01/2004,0.0,30.4,14.3,8.9,26.8,64.5,2.9
12/01/2004,11.5,26.7,16.9,3.9,21.4,62.2,3.4
13/01/2004,0.0,24.4,13.6,0.9,21.6,86.6,0.0
14/01/2004,0.0,29.1,10.1,5.7,17.2,83.4,4.0
15/01/2004,11.2,29.9,13.2,4.3,18.7,73.4,1.8
16/01/2004,12.2,26.7,23.6,9.7,26.3,49.9,3.4
17/01/2004,9.6,27.3,12.1,8.8,21.7,69.4,4.0
18/01/2004,0.0,28.8,11.8,12.1,27.7,82.7,1.4
19/01/2004,0.0,15.7,13.0,10.4,15.3,76.1,3.2
20/01/2004,5.3,23.1,18.4,4.9,12.2,65.6,4.8
21/01/2004,0.0,27.3,17.3,7.4,18.5,71.7,0.8
22/01/2004,17.2,23.5,19.1,14.0,24.3,84.7,3.8
23/01/2004,0.0,23.5,27.9,4.4,20.8,97.6,3.8
24/01/2004,0.0,27.3,19.6,6.7,13.5,88.2,3.7
25/01/2004,0.0,27.4,20.0,6.0,17.2,72.7,0.7
26/01/2004,0.0,27.8,29.5,6.1,22.5,64.8,2.6
27/01/2004,0.0,20.6,18.0,2.6,24.4,69.3,9.0
28/01/2004,9.9,17.0,13.8,11.2,16.1,89.9,3.6
29/01/2004,4.1,29.7,14.2,2.4,26.0,74.7,0.6
30/01/2004,19.1,20.9,20.8,13.3,23.0,49.8,2.8
31/01/2004,18.9,20.5,9.6,12.5,16.2,54.6,0.0
01/02/2004,8.0,20.0,6.2,7.0,28.7,64.9,3.3
02/02/2004,6.8,31.7,11.7,6.0,16.9,44.2,4.4
03/02/2004,4.4,26.3,19.6,3.0,17.8,85.8,2.7
04/02/2004,0.0,27.1,18.5,6.3,23.8,100.0,0.0
05/02/2004,0.0,29.1,14.9,10.3,18.3,86.3,1.4
06/02/2004,4.7,24.9,20.8,3.3,27.1,87.3,1.9
07/02/2004,9.8,30.9,18.6,11.8,25.1,86.6,3.0
08/02/2004,6.6,18.3,17.3,10.1,21.6,62.5,0.7
09/02/2004,0.0,18.9,15.6,5.6,23.7,74.2,0.0
10/02/2004,12.9,18.6,20.0,9.2,17.1,76.5,2.0
11/02/2004,18.2,27.5,19.3,2.4,17.8,95.3,1.9
12/02/2004,12.9,28.0,14.3,5.6,12.9,68.6,1.1
13/02/2004,13.4,22.4,19.6,14.8,21.4,83.8,0.5
14/02/2004,0.0,23.8,12.5,10.7,30.2,67.9,0.0
15/02/2004,14.3,32.4,16.8,8.0,16.7,63.0,1.2
16/02/2004,5.2,21.2,17.6,6.3,10.4,63.8,3.5
17/02/2004,8.8,26.8,14.0,5.7,23.1,58.0,5.7
18/02/2004,7.3,21.2,16.3,5.9,21.2,74.9,4.1
19/02/2004,2.6,31.4,18.6,3.0,22.3,84.7,3.1
20/02/2004,0.0,28.7,10.4,8.6,17.9,100.0,1.0
21/02/2004,3.0,17.1,16.6,10.1,11.1,84.5,2.5
22/02/2004,13.4,23.6,26.4,5.0,15.0,66.9,3.6
23/02/2004,0.0,13.3,11.7,7.9,10.1,87.8,2.5
24/02/2004,12.5,30.3,20.6,3.2,24.1,85.3,3.6
25/02/2004,11.0,36.8,15.2,5.8,22.4,74.5,3.1
26/02/2004,0.8,12.7,21.4,2.7,18.1,64.8,6.2
27/02/2004,17.3,17.0,12.2,5.1,14.2,57.1,3.9
28/02/2004,0.3,26.1,15.7,6.5,18.1,67.1,0.0
29/02/2004,18.5,25.0,26.4,8.4,11.2,77.2,0.1
01/03/2004,8.0,22.8,14.8,3.6,16.9,91.5,1.9
02/03/2004,3.6,15.2,18.7,7.9,30.5,67.3,4.6
03/03/2004,0.0,27.0,18.5,2.3,20.5,77.7,1.0
04/03/2004,2.9,30.2,5.8,7.3,31.3,82.0,1.5
05/03/2004,1.8,41.4,17.8,14.7,10.7,68.6,0.8
06/03/2004,0.0,32.6,9.7,4.6,18.7,62.5,1.8
07/03/2004,1.6,17.7,18.7,0.8,14.2,76.0,4.0
08/03/2004,0.0,25.1,16.2,9.6,16.7,64.5,0.0
09/03/2004,9.5,28.5,10.3,7.1,19.5,59.2,1.6
10/03/2004,16.5,21.2,9.9,7.8,17.4,93.0,0.2
11/03/2004,0.0,29.6,15.3,11.0,14.2,69.6,3.5
12/03/2004,20.5,29.1,27.7,3.2,16.9,81.5,2.6
13/03/2004,2.5,32.2,23.5,3.3,14.8,79.2,1.1
14/03/2004,0.0,29.7,17.4,8.2,21.0,62.7,4.5
15/03/2004,11.2,26.8,18.2,10.1,24.0,79.0,2.0
16/03/2004,0.0,21.5,18.6,7.0,25.4,79.7,3.3
17/03/2004,3.0,17.7,13.1,5.7,20.4,77.8,4.2
18/03/2004,0.0,26.4,12.3,7.3,19.4,76.5,1.8
19/03/2004,0.0,22.8,19.8,8.9,12.1,82.0,1.5
20/03/2004,10.8,23.4,12.7,0.3,19.2,81.2,1.5
21/03/2004,1.0,31.5,22.6,2.1,20.7,83.0,2.0
22/03/2004,0.0,32.9,9.1,5.7,18.0,62.9,2.0
23/03/2004,9.1,18.1,11.3,8.7,13.9,57.0,5.0
24/03/2004,0.0,23.9,22.5,14.6,23.3,70.1,3.6
25/03/2004,0.0,22.7,14.3,5.6,15.6,75.0,0.7
26/03/2004,15.4,26.9,15.1,7.0,23.9,84.9,5.0
27/03/2004,0.0,12.2,18.8,3.4,23.5,97.8,3.2
28/03/2004,0.0,16.8,21.3,8.6,9.2,67.9,0.8
29/03/2004,9.8,24.5,18.6,1.7,23.7,89.1,2.2
30/03/2004,0.8,29.6,17.1,6.0,18.6,77.0,2.2
31/03/2004,1.6,25.6,19.5,2.3,11.5,69.3,2.6
01/04/2004,0.7,29.0,17.6,0.0,16.6,80.5,1.1
02/04/2004,6.0,26.3,20.9,16.6,24.4,80.3,3.0
03/04/2004,0.0,32.4,29.5,9.2,19.6,79.2,4.5
04/04/2004,18.2,33.6,18.1,9.2,16.4,91.4,3.5
05/04/2004,0.0,20.8,11.5,9.6,20.1,69.8,0.0
06/04/2004,8.1,30.2,20.7,11.6,18.9,80.2,1.1
07/04/2004,10.0,28.0,15.0,6.7,13.7,57.1,2.3
08/04/2004,0.0,39.4,17.3,9.4,13.6,59.3,2.2
09/04/2004,0.0,20.6,17.4,4.0,20.6,75.1,4.3
10/04/2004,13.7,24.5,12.8,5.3,22.7,67.5,4.3
11/04/2004,0.0,19.2,13.9,0.0,17.6,89.9,0.5
12/04/2004,0.0,19.6,4.5,6.8,20.8,85.2,1.1
13/04/2004,12.4,27.3,15.2,3.9,15.8,81.2,3.3
14/04/2004,4.1,26.3,18.4,5.5,28.8,74.8,4.7
15/04/2004,0.0,28.2,15.7,9.3,19.5,64.9,3.3
16/04/2004,20.8,28.1,13.4,7.2,10.6,43.3,2.8
17/04/2004,0.0,23.8,17.5,10.1,14.6,67.2,1.9
18/04/2004,0.0,23.7,11.1,3.7,18.1,80.0,4.3
19/04/2004,6.3,19.6,10.5,7.5,24.7,63.5,0.0
20/04/2004,9.9,21.1,18.2,3.5,22.8,91.9,0.0
21/04/2004,22.9,24.8,18.5,5.3,16.4,77.5,4.8
22/04/2004,0.0,26.3,18.1,4.8,11.9,83.6,1.9
23/04/2004,11.8,29.2,14.2,2.0,18.5,91.7,1.3
24/04/2004,11.0,28.6,21.0,4.4,16.2,65.4,4.1
25/04/2004,2.4,34.0,10.2,8.3,18.6,73.1,2.6
26/04/2004,11.5,19.6,14.2,2.4,19.3,83.0,2.0
27/04/2004,12.9,23.8,19.3,3.4,20.9,59.2,1.5
28/04/2004,0.0,20.1,19.8,10.9,18.9,80.2,2.9
29/04/2004,20.9,32.4,11.9,11.6,9.0,89.3,3.1
30/04/2004,0.0,22.3,26.0,9.3,20.8,82.6,2.0
01/05/2004,0.0,31.7,15.0,12.7,21.7,79.3,2.7
02/05/2004,1.2,33.4,16.1,11.4,16.7,60.3,1.8
03/05/2004,22.6,27.5,20.4,5.7,12.7,75.0,0.0
04/05/2004,0.7,26.8,23.2,13.9,22.2,61.7,0.0
05/05/2004,3.4,25.4,16.0,12.2,18.2,75.4,2.9
06/05/2004,17.8,23.3,21.3,5.7,15.6,76.5,1.7
07/05/2004,0.8,22.6,13.5,7.0,20.1,67.7,3.1
08/05/2004,0.0,24.3,23.7,3.4,24.7,90.6,0.2
09/05/2004,0.0,35.5,15.8,5.6,17.1,61.0,3.9
10/05/2004,17.2,19.2,17.2,0.0,18.3,100.0,1.8
11/05/2004,4.5,26.3,14.0,3.7,18.0,84.2,2.4
12/05/2004,22.6,29.2,16.7,9.1,13.5,85.3,3.9
13/05/2004,11.0,23.5,12.1,2.0,19.1,77.1,1.5
14/05/2004,0.0,27.5,15.4,4.8,27.6,58.5,3.1
15/05/2004,4.3,16.5,15.7,8.2,10.9,68.6,2.8
16/05/2004,0.0,32.7,10.5,4.9,18.5,72.3,2.3
17/05/2004,0.0,31.6,12.9,10.6,23.5,74.0,3.5
18/05/2004,47.5,24.6,5.5,10.7,13.9,68.1,1.6
19/05/2004,13.7,20.1,9.7,3.6,20.5,94.0,3.5
20/05/2004,12.2,29.7,15.6,4.3,23.9,65.3,5.5
21/05/2004,0.0,18.6,20.3,6.2,12.2,72.7,3.6
22/05/2004,19.1,19.4,13.9,3.4,27.2,65.0,2.3
23/05/2004,14.5,24.8,15.5,12.5,19.0,73.9,0.7
24/05/2004,22.1,33.8,21.3,4.4,17.5,54.4,4.4
25/05/2004,21.7,28.8,19.7,9.6,12.1,70.4,2.6
26/05/2004,0.0,21.4,19.6,0.1,16.4,87.6,1.8
27/05/2004,0.0,15.5,16.2,3.0,11.0,77.1,3.6
28/05/2004,0.0,25.4,13.3,1.7,9.3,59.4,2.9
29/05/2004,0.0,26.6,17.6,1.1,20.4,79.0,2.4
30/05/2004,6.9,24.7,21.9,4.0,20.1,81.5,1.8
31/05/2004,0.0,35.4,24.4,7.5,11.4,79.1,2.8
01/06/2004,24.0,24.4,27.3,12.1,20.5,79.8,2.8
02/06/2004,22.4,12.1,23.1,5.2,13.2,93.0,0.0
03/06/2004,3.7,22.8,15.9,6.3,20.3,89.1,1.9
04/06/2004,22.9,27.7,9.8,7.4,22.0,67.8,3.9
05/06/2004,18.3,27.3,18.6,3.1,9.2,69.7,1.5
06/06/2004,0.0,24.1,21.0,5.9,19.4,67.2,4.1
07/06/2004,0.0,23.2,3.3,14.2,22.7,77.8,2.2
08/06/2004,1.6,13.7,8.5,7.5,13.9,83.2,3.6
09/06/2004,0.0,25.6,13.4,14.2,17.9,60.4,2.6
10/06/2004,5.8,23.2,11.9,6.1,23.5,78.9,2.8
11/06/2004,4.6,26.6,7.9,3.6,17.7,67.8,1.0
12/06/2004,4.4,27.9,17.5,10.1,24.6,63.9,0.7
13/06/2004,8.9,32.2,21.7,11.0,26.5,77.4,0.4
14/06/2004,0.0,19.7,14.7,4.1,26.3,96.5,0.9
15/06/2004,7.8,17.7,7.6,7.5,17.0,76.1,1.7
16/06/2004,0.0,21.9,16.7,5.8,14.3,87.0,1.6
17/06/2004,5.7,20.9,10.3,0.6,22.6,78.1,2.0
18/06/2004,13.1,20.4,10.8,0.8,18.9,74.6,4.5
19/06/2004,0.0,33.4,20.3,5.2,19.0,81.6,3.0
20/06/2004,1.0,26.0,21.5,10.6,29.0,69.7,0.7
21/06/2004,2.6,36.4,14.3,9.4,18.8,59.5,1.2
22/06/2004,0.0,25.1,19.2,2.4,16.0,61.4,0.9
23/06/2004,12.6,18.4,10.5,1.6,3.7,74.4,2.1
24/06/2004,0.0,20.5,18.2,2.6,14.2,80.1,0.9
25/06/2004,0.0,31.0,13.8,2.2,18.1,78.5,0.0
26/06/2004,0.0,18.7,9.2,2.5,24.0,68.8,3.6
27/06/2004,14.4,28.3,11.3,0.0,26.4,75.8,1.6
28/06/2004,0.0,23.1,17.6,0.0,20.0,70.1,0.0
29/06/2004,8.3,19.8,8.5,0.0,17.6,62.1,1.2
30/06/2004,23.1,33.0,14.3,0.0,17.0,55.8,0.0
01/07/2004,3.0,21.8,20.8,10.6,21.3,72.1,0.4
02/07/2004,14.6,20.4,13.3,20.2,15.7,84.5,0.0
03/07/2004,20.1,24.7,8.2,14.0,23.8,75.0,1.8
04/07/2004,13.8,22.2,14.3,7.0,25.3,60.0,5.5
05/07/2004,3.6,37.8,18.9,3.0,25.6,87.9,0.0
06/07/2004,10.0,31.2,9.4,4.3,12.4,67.5,0.0
07/07/2004,0.0,21.8,21.4,6.6,21.3,50.1,0.5
08/07/2004,0.0,22.4,19.4,14.2,18.6,74.6,3.6
09/07/2004,0.0,13.6,17.4,2.1,11.0,87.9,3.9
10/07/2004,25.7,25.9,18.5,6.0,19.3,77.6,2.9
11/07/2004,0.0,20.9,16.3,6.4,17.7,63.8,0.0
12/07/2004,0.0,25.6,17.3,5.7,17.3,64.8,2.0
13/07/2004,0.0,13.9,16.0,0.0,27.5,88.0,0.4
14/07/2004,9.2,25.0,19.9,4.9,12.1,68.7,0.0
15/07/2004,5.2,34.8,21.9,0.7,19.2,61.3,2.1
16/07/2004,14.4,25.4,11.7,15.0,20.5,62.9,1.6
17/07/2004,10.3,20.7,12.3,8.3,6.6,71.8,1.6
18/07/2004,0.0,25.0,13.8,10.4,19.9,90.1,2.7
19/07/2004,0.0,24.8,12.7,2.5,20.7,83.1,3.0
20/07/2004,17.1,37.6,21.1,4.3,23.7,76.9,2.8
21/07/2004,1.8,23.2,8.4,14.1,5.9,100.0,1.4
22/07/2004,15.4,18.3,18.3,10.1,19.3,81.8,0.4
23/07/2004,2.3,25.3,22.4,7.7,17.2,100.0,0.1
24/07/2004,0.0,26.2,12.9,11.3,21.3,71.1,2.3
25/07/2004,0.8,28.3,22.8,13.7,21.2,75.8,1.7
26/07/2004,0.0,29.4,21.3,12.0,20.8,67.5,1.7
27/07/2004,0.0,36.3,14.0,10.2,20.2,77.1,0.0
28/07/2004,5.7,21.7,19.6,10.5,19.2,73.6,2.7
29/07/2004,8.8,21.2,11.7,4.7,20.2,100.0,1.3
30/07/2004,0.0,14.5,10.3,6.8,10.5,73.2,3.2
31/07/2004,3.6,28.9,13.4,8.7,34.6,88.2,2.1
01/08/2004,0.0,20.1,22.2,7.3,22.8,75.6,2.7
02/08/2004,0.0,30.2,13.4,8.0,27.8,83.0,0.0
03/08/2004,5.1,22.3,15.9,5.5,19.6,79.7,3.9
04/08/2004,0.0,35.0,10.8,0.0,22.3,80.8,2.5
05/08/2004,17.3,16.9,19.9,8.7,11.7,76.0,0.3
06/08/2004,15.4,31.0,19.7,6.4,27.8,57.3,2.4
07/08/2004,15.3,30.3,12.3,6.5,26.2,85.9,0.3
08/08/2004,0.0,28.1,4.4,14.7,14.9,55.3,2.6
09/08/2004,0.0,18.8,13.9,7.4,16.6,92.0,1.6
10/08/2004,4.6,28.2,17.8,2.8,18.7,81.9,0.4
11/08/2004,2.3,25.9,15.6,8.7,21.6,79.0,2.5
12/08/2004,0.0,14.7,16.0,6.4,18.5,76.5,0.0
13/08/2004,0.0,34.0,17.4,10.4,23.0,90.5,3.4
14/08/2004,3.4,23.2,13.2,3.7,20.8,90.8,3.6
15/08/2004,0.0,33.6,9.6,2.8,20.9,59.2,2.3
16/08/2004,10.5,24.7,19.2,3.9,19.7,50.2,1.9
17/08/2004,10.3,30.7,11.4,0.0,26.4,82.6,1.2
18/08/2004,14.5,20.2,9.8,4.3,23.7,76.1,1.5
19/08/2004,0.0,26.4,18.1,12.3,17.8,69.4,1.3
20/08/2004,7.7,26.0,10.3,3.2,24.1,77.5,2.0
21/08/2004,0.0,23.3,11.7,0.7,15.3,65.2,2.5
22/08/2004,0.0,20.2,23.3,3.9,16.9,81.6,0.3
23/08/2004,0.0,7.6,23.3,6.9,23.9,66.9,2.0
24/08/2004,14.2,20.3,21.4,3.1,22.4,74.4,1.7
25/08/2004,0.1,29.1,19.3,6.3,20.9,81.4,1.0
26/08/2004,19.1,17.2,21.3,7.0,21.9,69.3,3.4
27/08/2004,9.1,18.3,25.2,6.0,27.6,71.1,3.4
28/08/2004,0.0,16.9,21.0,5.7,19.3,74.7,2.5
29/08/2004,15.1,26.3,16.9,13.0,19.6,79.0,2.8
30/08/2004,8.1,20.0,19.9,6.7,26.3,91.1,3.6
31/08/2004,0.0,32.1,13.4,2.9,14.4,71.3,0.1
01/09/2004,21.9,29.3,16.4,9.0,17.3,84.2,0.1
02/09/2004,6.3,26.3,16.6,5.8,22.9,82.2,1.5
03/09/2004,3.9,26.9,15.0,6.3,16.5,79.2,2.6
04/09/2004,0.0,20.8,14.1,10.0,19.8,85.7,1.4
05/09/2004,15.3,20.8,21.9,11.3,13.8,93.2,3.2
06/09/2004,8.8,29.2,11.0,1.5,20.9,77.0,3.0
07/09/2004,9.9,30.3,16.4,12.8,11.8,83.7,3.5
08/09/2004,0.0,29.1,9.4,5.8,13.1,69.9,1.1
09/09/2004,11.9,22.4,5.9,5.8,21.1,72.3,1.8
10/09/2004,12.7,22.9,21.4,2.0,23.9,64.9,0.5
11/09/2004,0.0,19.8,21.9,9.0,19.8,72.8,1.6
12/09/2004,0.0,29.5,13.3,0.4,26.4,79.2,0.3
13/09/2004,9.4,13.9,15.9,8.1,21.6,76.1,1.4
14/09/2004,0.0,12.5,14.3,12.5,16.9,73.6,2.7
15/09/2004,5.2,13.7,14.3,4.8,26.1,73.5,3.5
16/09/2004,0.0,12.9,13.3,10.3,22.3,74.7,1.9
17/09/2004,15.7,32.9,17.9,6.3,22.0,74.8,0.0
18/09/2004,0.0,29.6,13.8,0.5,26.4,93.3,2.3
19/09/2004,14.6,18.3,17.7,6.5,17.8,75.8,2.5
20/09/2004,0.0,24.5,23.7,5.3,22.8,64.8,2.1
21/09/2004,13.5,33.5,17.5,9.6,17.2,96.6,2.8
22/09/2004,23.9,28.0,16.3,4.6,19.6,75.6,2.0
23/09/2004,0.0,37.2,12.9,8.0,14.5,74.4,1.6
24/09/2004,6.6,24.5,15.6,1.9,21.0,66.2,3.0
25/09/2004,30.6,21.4,7.6,7.7,23.3,67.8,2.5
26/09/2004,4.4,19.0,23.1,6.1,19.2,93.7,2.5
27/09/2004,4.4,25.3,11.0,5.5,21.3,66.3,3.6
28/09/2004,11.5,30.5,6.4,6.1,8.7,67.8,3.0
29/09/2004,4.2,25.7,15.2,4.9,21.8,82.8,4.0
30/09/2004,0.0,23.1,17.4,6.6,13.2,59.1,2.3
01/10/2004,14.8,32.3,22.1,5.2,24.6,87.4,5.1
02/10/2004,0.0,28.1,16.8,2.2,24.1,82.9,3.2
03/10/2004,0.0,24.5,20.1,0.9,15.2,74.7,1.4
04/10/2004,15.6,20.8,20.2,4.1,16.9,80.5,0.0
05/10/2004,0.3,23.7,19.7,4.8,26.3,93.5,2.3
06/10/2004,0.0,27.8,10.2,0.0,26.2,85.1,4.2
07/10/2004,12.4,20.7,18.1,6.1,21.8,86.0,2.7
08/10/2004,0.0,18.1,9.0,14.7,17.1,82.1,3.3
09/10/2004,0.0,22.4,25.3,8.7,10.6,74.1,0.0
10/10/2004,6.4,24.8,19.0,5.3,23.2,75.0,3.2
11/10/2004,2.0,32.9,12.6,2.8,16.7,78.5,4.6
12/10/2004,0.0,18.5,17.5,0.0,22.7,83.1,2.2
13/10/2004,10.0,26.4,10.8,9.5,23.6,71.5,2.9
14/10/2004,8.3,23.5,8.1,7.7,18.5,81.9,4.6
15/10/2004,0.2,23.8,19.9,1.2,20.6,73.6,3.2
16/10/2004,0.9,33.9,10.9,9.8,26.0,78.8,1.4
17/10/2004,8.4,25.6,14.8,9.3,18.5,77.1,0.5
18/10/2004,15.4,19.9,16.7,3.4,16.8,80.5,0.2
19/10/2004,1.0,30.2,14.8,4.9,21.6,80.2,3.5
20/10/2004,10.2,29.8,10.7,7.0,18.6,76.2,5.6
21/10/2004,9.3,19.4,16.0,8.2,20.2,67.1,4.0
22/10/2004,12.4,18.3,16.4,1.7,24.6,91.3,1.6
23/10/2004,4.1,27.5,19.9,8.3,13.9,71.2,5.2
24/10/2004,0.0,24.9,27.5,6.3,22.4,89.1,0.6
25/10/2004,0.0,22.4,6.1,10.4,16.6,63.3,2.9
26/10/2004,7.1,31.2,11.8,9.0,18.0,64.1,1.1
27/10/2004,21.5,21.7,16.7,6.2,19.8,88.3,0.0
28/10/2004,0.0,27.5,20.6,9.6,19.0,95.4,4.0
29/10/2004,11.6,31.8,17.3,0.1,11.4,82.6,3.3
30/10/2004,0.6,23.2,21.1,4.5,26.4,60.7,0.3
31/10/2004,4.8,14.7,8.5,2.2,25.1,88.7,3.0
01/11/2004,18.6,22.8,14.1,3.8,18.9,65.9,1.8
02/11/2004,11.2,26.2,22.7,3.8,24.2,64.1,1.9
03/11/2004,0.0,30.9,11.5,1.0,17.6,77.9,1.7
04/11/2004,0.0,22.2,1.6,9.8,14.8,70.8,4.7
05/11/2004,16.0,35.0,11.7,9.0,19.9,85.2,3.0
06/11/2004,5.1,17.7,17.8,3.6,13.9,81.9,2.5
07/11/2004,0.0,26.1,15.3,0.0,22.6,72.5,1.4
08/11/2004,0.0,23.8,9.4,4.0,16.1,83.2,2.5
09/11/2004,10.6,32.8,12.2,5.8,11.7,100.0,2.6
10/11/2004,13.5,16.7,9.2,11.4,1.8,73.2,2.8
11/11/2004,3.9,27.6,9.8,3.8,19.0,80.1,5.9
12/11/2004,27.9,23.7,11.4,9.9,21.2,83.0,2.6
13/11/2004,11.8,33.9,16.2,4.0,26.1,82.5,1.3
14/11/2004,1.4,20.4,4.1,8.3,11.1,99.3,2.4
15/11/2004,0.0,27.5,22.3,9.2,24.5,89.0,1.7
16/11/2004,0.0,20.3,15.2,8.3,17.2,65.4,2.2
17/11/2004,7.0,26.2,10.3,2.2,19.3,65.8,0.0
18/11/2004,0.0,23.0,10.9,4.6,19.6,75.0,1.3
19/11/2004,20.1,22.9,12.6,8.3,19.5,82.7,0.1
20/11/2004,18.1,13.8,15.7,0.0,9.6,87.5,1.0
21/11/2004,9.9,27.5,16.4,9.1,23.1,87.5,1.6
22/11/2004,0.0,19.0,14.7,1.2,23.7,76.0,0.0
23/11/2004,0.0,18.8,12.0,0.7,24.3,82.9,3.2
24/11/2004,16.0,16.2,15.6,3.9,22.0,93.8,0.0
25/11/2004,0.0,19.1,5.6,3.3,18.6,82.1,1.1
26/11/2004,14.7,28.0,9.8,6.7,12.4,80.5,1.0
27/11/2004,8.4,27.7,12.4,7.1,21.8,87.1,0.2
28/11/2004,4.3,28.9,9.2,6.3,19.8,78.8,3.8
29/11/2004,0.0,19.3,14.6,2.1,19.6,84.0,3.2
30/11/2004,2.8,26.4,9.2,10.8,21.7,96.9,2.9
01/12/2004,5.6,21.6,24.0,6.3,19.4,63.6,2.5
02/12/2004,13.8,30.6,8.6,9.7,17.4,74.4,2.5
03/12/2004,0.0,27.6,23.0,0.0,13.8,69.8,2.1
04/12/2004,1.2,21.4,6.0,8.1,19.6,69.0,4.1
05/12/2004,4.2,31.1,25.4,3.8,26.8,70.2,2.5
06/12/2004,10.2,28.0,18.5,9.0,14.2,52.9,3.2
07/12/2004,0.0,17.2,19.5,13.1,24.5,71.5,0.0
08/12/2004,0.0,15.6,9.1,1.4,23.1,88.2,0.1
09/12/2004,10.3,17.4,14.1,9.4,11.2,62.7,2.9
10/12/2004,0.0,34.5,14.4,3.7,22.6,57.3,2.7
11/12/2004,16.3,19.3,15.2,0.0,19.7,70.0,3.0
12/12/2004,2.2,35.8,21.8,9.7,19.2,67.8,1.3
13/12/2004,0.0,19.0,19.0,13.2,29.4,85.6,4.0
14/12/2004,0.0,18.4,14.9,14.3,24.2,95.5,3.7
15/12/2004,7.5,30.2,20.5,7.2,15.0,100.0,1.7
16/12/2004,0.0,30.4,21.4,0.3,22.7,68.1,0.5
17/12/2004,4.0,28.3,12.9,5.2,15.1,82.9,2.0
18/12/2004,11.0,29.0,12.8,5.6,15.3,76.0,3.8
19/12/2004,1.8,20.6,26.1,10.3,20.4,80.8,1.9
20/12/2004,0.0,29.9,14.5,5.9,25.3,82.5,3.5
21/12/2004,0.8,26.5,12.5,0.0,12.3,75.5,2.6
22/12/2004,17.6,23.0,14.9,8.5,17.1,65.8,4.0
23/12/2004,20.2,25.7,20.9,6.3,25.4,67.8,0.0
24/12/2004,0.0,31.2,19.1,9.6,15.0,78.5,2.3
25/12/2004,14.4,27.4,15.1,7.0,19.7,80.3,4.4
26/12/2004,6.2,12.8,18.6,8.7,18.1,69.4,0.0
27/12/2004,12.8,30.2,16.9,6.1,25.8,73.8,4.6
28/12/2004,0.0,29.8,15.0,7.1,21.2,89.1,2.2
29/12/2004,0.0,23.0,14.2,2.4,18.1,76.4,0.9
30/12/2004,9.5,25.8,16.4,7.4,15.5,81.4,1.0
31/12/2004,0.0,25.8,13.6,5.3,29.9,92.8,1.4
01/01/2005,0.0,13.8,16.0,8.0,19.2,77.8,2.0
02/01/2005,0.0,22.8,15.4,1.4,18.5,71.2,3.4
03/01/2005,9.6,23.1,8.6,11.5,22.0,70.9,2.9
04/01/2005,5.1,24.2,13.1,7.0,23.1,83.2,0.4
05/01/2005,11.4,22.1,14.4,9.1,12.7,59.7,1.6
06/01/2005,10.3,28.9,24.7,6.0,18.7,92.8,1.7
07/01/2005,0.0,20.5,14.9,8.4,14.3,89.0,3.1
08/01/2005,3.1,30.3,17.0,0.0,16.8,61.5,2.4
09/01/2005,0.0,28.6,26.1,5.6,25.8,70.6,3.7
10/01/2005,1.7,32.9,8.0,2.9,25.2,70.6,3.7
11/01/2005,0.0,35.0,8.2,4.6,22.5,82.2,3.2
12/01/2005,7.6,35.1,11.9,10.0,12.7,67.9,0.0
13/01/2005,14.3,18.4,14.0,0.0,20.5,50.0,0.7
14/01/2005,0.0,27.1,14.5,8.9,16.8,89.7,0.7
15/01/2005,16.3,21.0,13.2,7.8,24.5,51.0,3.0
16/01/2005,4.9,43.9,9.7,11.1,16.8,94.8,3.2
17/01/2005,6.1,28.6,20.4,0.0,15.5,72.0,4.0
18/01/2005,0.0,33.2,13.5,8.3,21.4,76.0,3.7
19/01/2005,0.0,27.6,21.4,7.0,25.5,73.3,2.4
20/01/2005,5.2,10.1,10.7,5.8,24.8,71.3,1.4
21/01/2005,11.5,20.7,25.1,11.7,26.0,77.0,3.6
22/01/2005,0.0,21.2,7.6,0.0,26.0,73.3,0.2
23/01/2005,20.1,22.9,15.6,6.5,27.6,66.9,0.6
24/01/2005,10.9,27.2,10.8,10.0,20.5,83.0,0.0
25/01/2005,0.0,28.0,15.8,0.0,17.4,73.7,2.8
26/01/2005,4.1,10.1,10.9,8.4,15.5,97.9,0.0
